timediff_mean,distance_mean,speed_mean,acc_mean,bearing_mean,timediff_min,distance_min,speed_min,acc_min,bearing_min,timediff_max,distance_max,speed_max,acc_max,bearing_max,timediff_median,distance_median,speed_median,acc_median,bearing_median,timediff_std,distance_std,speed_std,acc_std,bearing_std,class
15185.9756098,377.075365854,0.0287804878049,0.0,168.00902439,3005.0,14.36,0.0,0.0,2.84,57179.0,1654.74,0.13,0.0,359.63,9876.0,297.34,0.02,0.0,174.79,11066.473265,344.424247623,0.0279459408458,0.0,121.477809101,ELK
11629.8431373,385.300196078,0.0411764705882,0.0,175.180392157,2062.0,28.72,0.0,-0.0,1.78,43419.0,1970.02,0.2,-0.0,359.63,7823.0,227.5,0.02,0.0,173.18,7912.72038523,412.114532326,0.0476086991557,0.0,121.840910813,ELK
35655.2777778,691.590555556,0.0661111111111,0.0,185.44,2496.0,45.52,0.01,0.0,6.02,344063.0,2467.84,0.37,0.0,356.1,8549.5,393.425,0.02,0.0,184.395,82070.0885347,770.502876503,0.1010031385,0.0,119.269313049,ELK
3168281.0,593.62,0.0344444444444,0.0,211.684444444,6916.0,84.96,0.0,0.0,3.48,28436079.0,2900.66,0.09,0.0,359.63,7453.0,298.79,0.03,0.0,199.6,9475425.26036,881.196979497,0.0274367960553,0.0,138.018760148,ELK
6489.21917808,241.848219178,0.0467123287671,0.0,190.624109589,1918.0,0.0,0.0,-0.0,0.0,31187.0,1410.8,0.3,-0.0,359.62,5148.0,129.2,0.02,-0.0,182.04,3972.66229039,290.012896319,0.0638586719622,0.0,122.86036862,ELK
6877.85555556,246.915222222,0.0873333333333,-0.000111111111111,189.696111111,311.0,0.0,0.0,-0.01,0.0,35310.0,1146.32,3.27,0.0,359.62,5406.0,169.805,0.025,-0.0,179.62,4841.3969118,251.634816236,0.356070312461,0.00105409255339,121.166720509,ELK
6767.66666667,301.033678161,0.0608045977011,0.0,196.803678161,781.0,0.0,0.0,-0.0,0.0,29766.0,1745.54,0.61,-0.0,359.63,5273.0,212.9,0.03,0.0,179.62,4608.04699504,338.262928191,0.0899640547186,0.0,123.624566603,ELK
8628.42253521,184.007323944,0.0528169014085,-0.000140845070423,201.157323944,173.0,0.0,0.0,-0.01,0.0,89884.0,1022.35,1.73,0.0,359.63,5850.0,137.11,0.02,-0.0,185.12,10791.1037336,176.379979816,0.204598443637,0.00118678165819,120.785346545,ELK
13706.3166667,182.665666667,0.0176666666667,0.0,217.726666667,2328.0,0.0,0.0,-0.0,0.0,276402.0,2662.81,0.09,-0.0,359.63,6940.0,99.045,0.01,0.0,194.335,34925.1739326,348.020489375,0.016505434818,0.0,111.817984707,ELK
6639.84615385,223.41,0.04,0.0,207.371538462,-0.0,0.0,0.0,-0.0,0.0,13923.0,729.2,0.17,-0.0,359.63,6918.0,127.5,0.02,0.0,179.63,3260.57223623,220.280154046,0.0503322295685,0.0,108.499920879,ELK
1861.60784314,174.444248366,0.129346405229,0.0,181.402287582,393.0,0.0,0.0,-0.0,0.0,13618.0,1358.56,1.78,-0.0,359.62,1602.0,127.4,0.06,0.0,176.38,1321.73892256,218.026153014,0.234945887394,0.0,124.93419209,ELK
3604.22330097,211.378106796,0.121990291262,-0.000242718446602,201.70961165,82.0,0.0,0.0,-0.04,0.0,181333.0,1691.29,3.28,0.0,359.62,1888.5,127.43,0.05,-0.0,186.64,12714.7831816,265.98683395,0.29920287579,0.00286940469535,118.609197714,ELK
3214.95205479,203.344726027,0.0844520547945,0.0,194.883493151,570.0,0.0,0.0,-0.0,0.0,13473.0,1152.53,0.8,-0.0,359.62,2186.5,133.04,0.045,0.0,179.62,2420.49690633,206.136934833,0.119221791701,0.0,117.232765583,ELK
2953.33823529,234.207107843,0.145098039216,-0.000980392156863,198.415784314,45.0,0.0,0.0,-0.21,0.0,13351.0,2052.1,9.76,0.01,359.62,2163.5,169.85,0.06,-0.0,179.62,2073.658424,232.443278187,0.686739630712,0.0147230461028,114.115100782,ELK
19088.7894737,310.256842105,0.218421052632,-0.000263157894737,203.606842105,334.0,14.39,0.0,-0.01,2.84,592248.0,1661.04,4.97,-0.0,359.62,2300.5,169.88,0.07,0.0,186.785,95552.1420296,429.177559186,0.809295744278,0.00162221421131,106.992308087,ELK
3207.32236842,275.731381579,0.138684210526,-0.000263157894737,183.963618421,88.0,0.0,0.0,-0.04,0.0,13568.0,2621.95,3.19,0.0,359.62,2085.0,140.995,0.06,0.0,179.62,2432.33035891,383.587769167,0.321251040064,0.00324442842262,113.041690853,ELK
4418.74637681,285.887753623,0.0939130434783,0.0,193.533478261,664.0,0.0,0.0,-0.0,0.0,32817.0,1873.05,1.19,-0.0,359.62,3512.5,159.605,0.05,-0.0,179.62,4246.59640623,338.593854517,0.16027546899,0.0,113.707581632,ELK
6526.22826087,292.972065217,0.0727173913043,-0.000108695652174,192.481086957,125.0,0.0,0.0,-0.01,0.0,22621.0,2184.37,1.75,0.0,359.62,3963.0,171.21,0.03,0.0,191.31,4725.76864637,354.313470775,0.191971284831,0.00104257207029,115.002458908,ELK
4957.52066116,158.247768595,0.040826446281,0.0,197.091322314,122.0,0.0,0.0,0.0,0.0,18984.0,728.99,0.6,0.0,359.62,3812.0,127.49,0.03,0.0,179.62,2786.2334435,128.660947108,0.0612724350321,0.0,115.092179505,ELK
6081.72277228,251.141683168,0.0507920792079,0.0,196.812871287,992.0,0.0,0.0,-0.0,0.0,28853.0,1993.76,0.45,-0.0,359.63,4045.0,181.1,0.03,0.0,179.63,4432.72724205,278.97634037,0.0660860525121,0.0,121.394263722,ELK
206018.916667,264.1875,0.0258333333333,0.0,176.393333333,3788.0,50.08,0.0,-0.0,6.02,2368168.0,817.35,0.11,-0.0,359.62,6278.5,134.59,0.02,0.0,157.285,680951.752296,250.285952358,0.0284312035154,0.0,140.184055398,ELK
8470.16949153,702.874915254,0.110508474576,0.0,191.519322034,-0.0,0.0,0.0,-0.0,0.0,36858.0,4613.32,0.92,-0.0,359.63,5090.0,401.67,0.05,-0.0,184.43,7487.55028111,911.153731236,0.160542439644,0.0,115.849928354,ELK
1861.73856209,189.288823529,0.162875816993,-0.000326797385621,200.955490196,99.0,0.0,0.0,-0.06,0.0,9689.0,965.74,5.67,0.01,359.63,1655.0,132.05,0.08,-0.0,179.63,1092.80058957,168.038688653,0.478387743532,0.00492286564139,119.855069771,ELK
3261.33624454,201.43231441,0.161091703057,-0.00061135371179,220.906637555,101.0,0.0,0.0,-0.09,0.0,181124.0,1260.93,9.42,-0.0,359.63,1947.0,127.55,0.06,-0.0,198.0,11952.6740741,219.531471531,0.695624883393,0.00652740863669,109.537851431,ELK
3279.71631206,241.231914894,0.126241134752,0.0,202.414964539,338.0,0.0,0.0,0.0,0.0,13304.0,866.44,1.78,0.0,359.63,2270.0,187.84,0.06,0.0,179.63,2256.84168799,185.652718301,0.240688117717,0.0,119.023927916,ELK
3151.28645833,204.194947917,0.111979166667,-0.000104166666667,203.1875,54.0,0.0,0.0,-0.02,0.0,17760.0,1315.66,2.01,-0.0,359.63,2176.5,128.975,0.05,0.0,179.63,2715.01021494,206.285194056,0.220613707509,0.00144337567297,114.359077182,ELK
18134.325,124.184,0.043,0.0,203.679,1820.0,0.0,0.0,-0.0,0.0,596554.0,299.99,0.15,-0.0,359.63,2206.5,127.475,0.03,0.0,181.005,93835.8257054,89.3510836403,0.0398844484827,0.0,132.478965332,ELK
3027.91304348,214.087826087,0.0929813664596,0.0,199.057267081,751.0,0.0,0.0,0.0,0.0,26695.0,1048.29,0.93,0.0,359.63,2087.0,132.04,0.05,-0.0,181.39,2977.48532614,222.848436405,0.125861256551,0.0,121.49870418,ELK
4804.08730159,288.03031746,0.0861111111111,-0.000238095238095,191.728571429,53.0,0.0,0.0,-0.03,0.0,29154.0,1924.01,1.61,-0.0,359.63,3578.0,212.265,0.06,0.0,179.055,4641.7834366,293.775865394,0.152047214889,0.00267261241912,109.120062271,ELK
5826.06796117,320.59223301,0.0672815533981,0.0,176.293592233,302.0,0.0,0.0,-0.0,0.0,23153.0,1836.0,0.62,-0.0,359.63,3923.0,186.63,0.03,-0.0,179.62,3659.25218242,360.162670935,0.0883752491164,0.0,116.318056173,ELK
5908.40384615,348.866153846,0.136826923077,-0.000384615384615,204.452692308,128.0,0.0,0.0,-0.02,0.0,23089.0,1697.34,4.88,0.0,359.63,3924.0,176.13,0.03,0.0,185.705,4097.12915953,373.250885248,0.52069084882,0.00276000454589,121.827882753,ELK
6276.32989691,407.434536082,0.101237113402,0.0,185.562474227,707.0,0.0,0.0,-0.0,0.0,28024.0,1901.58,1.81,-0.0,359.63,4002.0,254.9,0.05,-0.0,179.63,5791.22161789,432.539032832,0.20563548723,0.0,112.85695655,ELK
129888.526316,327.7,0.0547368421053,0.0,193.255789474,3815.0,14.36,0.0,-0.0,4.43,2364300.0,1518.95,0.22,-0.0,359.63,4160.0,176.73,0.02,0.0,169.98,541107.966113,384.073463271,0.0642364054838,0.0,113.124782102,ELK
9637.58823529,467.497254902,0.0674509803922,0.0,175.281764706,-0.0,0.0,0.0,0.0,0.0,56701.0,3061.16,0.3,0.0,359.63,4582.0,339.67,0.04,0.0,171.88,10897.4664013,537.616864527,0.0742386189865,0.0,122.786443091,ELK
1791.47798742,201.603773585,0.162893081761,6.2893081761e-05,182.51918239,152.0,0.0,0.0,-0.02,0.0,6414.0,2921.46,3.08,0.03,359.64,1639.0,108.52,0.06,-0.0,179.62,855.181835994,293.918318638,0.334581442493,0.00286772863543,122.158560149,ELK
2986.38461538,203.373279352,0.107246963563,-4.04858299595e-05,191.82242915,233.0,0.0,0.0,-0.01,0.0,169289.0,2448.65,1.57,-0.0,359.64,1925.0,127.61,0.05,-0.0,179.64,10699.1828984,289.358672255,0.190789203211,0.000636284762976,119.76908911,ELK
2743.37572254,230.839017341,0.139710982659,-0.000173410404624,189.424219653,169.0,0.0,0.0,-0.02,0.0,17713.0,1854.52,3.85,0.0,359.64,2163.0,128.36,0.05,-0.0,179.64,1981.50921836,286.222502731,0.401387749297,0.00169609278737,123.319122864,ELK
2815.3364486,256.093457944,0.193785046729,-0.000654205607477,194.702056075,71.0,0.0,0.0,-0.14,0.0,18262.0,2314.39,10.18,0.01,359.64,2109.5,140.935,0.06,0.0,183.955,2231.8389918,329.159014082,0.778362413966,0.00961913468992,116.697185509,ELK
25158.7333333,280.517666667,0.138666666667,-0.000333333333333,175.99,216.0,0.0,0.0,-0.01,0.0,654265.0,1819.29,2.16,-0.0,359.63,2105.5,137.49,0.045,-0.0,185.23,118868.897234,364.769177792,0.3903555703,0.00182574185835,119.165185613,ELK
2812.27160494,162.102777778,0.111172839506,-0.000617283950617,205.517098765,57.0,0.0,0.0,-0.1,0.0,13348.0,1918.71,6.08,0.0,359.64,2071.0,88.37,0.04,0.0,186.02,1887.23915486,226.944467876,0.491604529494,0.00785674201318,116.171637603,ELK
11633.1132075,317.02245283,0.0911320754717,0.0,204.639056604,1229.0,0.0,0.0,0.0,0.0,88662.0,1864.32,1.52,0.0,359.64,3391.0,171.36,0.04,-0.0,182.85,19635.2006255,388.880060157,0.216649844905,0.0,124.37027918,ELK
6282.94736842,227.989368421,0.0485263157895,0.0,189.804421053,563.0,0.0,0.0,0.0,0.0,40973.0,2008.36,0.44,0.0,359.63,3881.0,132.08,0.03,-0.0,176.39,6015.97423951,290.201413621,0.0681982158164,0.0,115.584340872,ELK
4915.84677419,238.577822581,0.0573387096774,0.0,211.45516129,1003.0,0.0,0.0,0.0,0.0,19423.0,1888.03,0.44,0.0,359.63,3830.0,141.565,0.03,0.0,190.05,3050.81578599,265.305145843,0.069529298626,0.0,112.004975104,ELK
5169.99130435,286.233043478,0.0740869565217,0.0,190.984,642.0,0.0,0.0,0.0,0.0,19556.0,1701.07,0.77,0.0,359.64,4045.0,186.71,0.04,0.0,179.64,3127.58650993,324.01527927,0.117852834577,0.0,113.983082377,ELK
113115.136364,277.534090909,0.0431818181818,0.0,173.14,3819.0,0.0,0.0,0.0,0.0,2353791.0,1534.94,0.23,0.0,359.64,4198.5,193.775,0.03,-0.0,175.83,500480.685322,346.792287958,0.0526792959815,0.0,127.314971364,ELK
292864.323944,418.117887324,0.0812676056338,0.0,190.244788732,1125.0,14.36,0.0,-0.0,0.71,20304294.0,3384.8,0.73,-0.0,359.64,4894.0,255.95,0.03,0.0,180.6,2408853.51633,582.580778117,0.140427201043,0.0,116.455843328,ELK
6422.79166667,125.834583333,0.0239583333333,0.0,194.849791667,3807.0,0.0,0.0,0.0,0.0,42694.0,512.38,0.09,0.0,359.63,4334.0,90.155,0.02,0.0,184.38,6456.38579801,104.371058839,0.0206015474871,0.0,111.731815246,ELK
6220.49484536,218.644020619,0.0448453608247,0.0,212.094226804,879.0,0.0,0.0,-0.0,0.0,42197.0,1147.05,0.28,-0.0,359.63,4361.0,171.0,0.03,-0.0,182.38,5542.31881963,211.85266479,0.0462806970665,0.0,113.318144655,ELK
7449.5308642,227.817901235,0.0382716049383,0.0,177.940740741,1639.0,0.0,0.0,0.0,0.0,29810.0,1110.27,0.18,0.0,359.63,5021.0,169.96,0.02,0.0,173.17,5499.78867114,206.119707311,0.0395218333158,0.0,117.920638268,ELK
7108.31764706,197.500941176,0.0974117647059,-0.00152941176471,190.215411765,40.0,0.0,0.0,-0.13,0.0,39310.0,1189.86,5.37,0.0,359.63,5456.0,127.51,0.02,0.0,179.62,5224.89487069,221.647314624,0.579981840728,0.0141004797582,125.278252137,ELK
6884.55681818,203.738977273,0.0528409090909,-0.000113636363636,220.954431818,78.0,0.0,0.0,-0.01,0.0,36203.0,1364.9,1.1,-0.0,359.64,5222.5,128.32,0.02,-0.0,198.685,5046.10679077,224.643914428,0.12475215764,0.00106600358178,118.993520299,ELK
7598.45783133,267.609879518,0.0496385542169,0.0,201.579277108,1142.0,0.0,0.0,-0.0,0.0,77846.0,1656.89,0.67,-0.0,359.63,5470.0,170.99,0.02,0.0,179.63,8856.72409198,305.427596951,0.0866932605355,0.0,117.443632445,ELK
7376.97468354,233.130506329,0.0510126582278,0.0,184.030506329,461.0,0.0,0.0,0.0,0.0,26224.0,1237.39,1.01,0.0,359.63,5202.0,170.02,0.02,-0.0,179.63,4962.19933656,237.835908634,0.11732701327,0.0,122.257733402,ELK
6857.35227273,246.627045455,0.0475,0.0,203.972613636,643.0,14.36,0.0,0.0,3.48,25590.0,1443.34,0.55,0.0,359.63,5313.0,170.005,0.03,0.0,185.345,3880.02469491,267.299723352,0.0726707264499,0.0,123.699609088,ELK
32766.8409091,245.072272727,0.0320454545455,0.0,205.703409091,961.0,0.0,0.0,0.0,0.0,1016878.0,1571.42,0.12,0.0,359.64,6054.0,169.94,0.02,0.0,180.655,152541.058212,276.840390502,0.0298507563267,0.0,105.345855007,ELK
39961.1,484.393,0.039,0.0,187.252,2048.0,85.04,0.0,0.0,18.99,138596.0,2293.89,0.23,0.0,354.78,16668.0,310.31,0.02,-0.0,179.63,52205.2328166,650.977117332,0.0683861584436,0.0,104.329631649,ELK
459615.333333,1977.05,0.00333333333333,0.0,298.68,41600.0,127.61,0.0,0.0,186.22,1285121.0,5251.65,0.01,0.0,356.65,52125.0,551.89,0.0,-0.0,353.17,714928.246875,2843.81033995,0.0057735026919,0.0,97.4087588464,ELK
113886.25,1285.64,0.04,0.0,264.4875,6733.0,509.63,0.01,-0.0,5.78,382767.0,2408.21,0.09,-0.0,359.62,33022.5,1112.36,0.03,0.0,346.275,180232.612083,889.38032487,0.0346410161514,0.0,172.783853292,ELK
225421.5,1052.30166667,0.0133333333333,0.0,191.903333333,14278.0,278.74,0.0,0.0,20.74,899084.0,1877.94,0.02,0.0,347.71,52343.0,1023.055,0.015,0.0,180.645,347411.728727,699.960301686,0.00816496580928,0.0,134.375548768,ELK
112485.5,517.416666667,0.0116666666667,0.0,107.51,8225.0,129.04,0.0,-0.0,6.01,391567.0,1007.88,0.05,-0.0,348.06,71194.5,405.75,0.005,0.0,52.19,142023.091956,318.801582535,0.0194079021707,0.0,135.819786776,ELK
42070.6666667,651.673333333,0.0133333333333,0.0,177.373333333,-0.0,0.0,0.0,0.0,0.0,76284.0,1189.43,0.02,0.0,353.18,49928.0,765.59,0.02,-0.0,178.94,38744.2309168,602.842173735,0.0115470053838,0.0,176.595212091,ELK
1737.18292683,165.493902439,0.160670731707,0.0,182.148536585,167.0,0.0,0.0,-0.02,0.0,6089.0,978.59,4.02,0.02,359.62,1606.0,97.745,0.06,-0.0,176.85,797.450925514,191.097645825,0.409873736502,0.00221539510249,119.78950815,ELK
2904.16929134,179.296023622,0.167677165354,-0.000669291338583,192.576732283,93.0,0.0,0.0,-0.11,0.0,169290.0,1884.56,10.43,0.01,359.62,1925.0,95.295,0.05,-0.0,179.62,10545.9562832,229.55544605,0.74560511947,0.00748812511098,115.295063725,ELK
2433.40206186,173.924896907,0.121804123711,-5.15463917526e-05,213.503041237,230.0,0.0,0.0,-0.01,0.0,13059.0,945.44,2.96,0.0,359.62,2142.5,127.48,0.05,-0.0,188.2,1385.10596411,190.809209471,0.288272220914,0.000717958158618,110.380578671,ELK
3055.66161616,174.645909091,0.12404040404,-0.000252525252525,187.021717172,141.0,0.0,0.0,-0.05,0.0,28346.0,1106.88,7.85,0.0,359.63,2150.0,98.7,0.04,0.0,179.62,3210.10086842,203.093746614,0.578485541048,0.00355334527259,122.443062728,ELK
19031.2105263,197.066578947,0.0713157894737,0.0,216.42,1533.0,0.0,0.0,0.0,0.0,592221.0,510.76,0.2,0.0,359.62,2142.0,172.23,0.07,-0.0,182.83,95568.6601664,129.530583726,0.0501980430668,0.0,120.34761312,ELK
2934.71686747,223.028373494,0.117409638554,0.0,201.923253012,238.0,0.0,0.0,0.0,0.0,16447.0,1998.19,1.43,0.0,359.62,2052.0,129.21,0.055,0.0,179.62,2462.11288382,278.465770447,0.207212175619,0.0,116.9010251,ELK
3779.52173913,201.255465839,0.0831055900621,0.0,183.459378882,229.0,0.0,0.0,-0.01,0.0,25488.0,1250.35,2.19,0.01,359.62,3555.0,129.04,0.04,0.0,179.62,2862.0999373,225.170968744,0.209022235734,0.00111803398875,124.080412796,ELK
4317.47482014,180.542230216,0.104676258993,-0.000431654676259,194.378201439,97.0,0.0,0.0,-0.05,0.0,11613.0,945.65,4.71,0.0,359.62,3783.0,129.06,0.03,0.0,179.62,1880.59747417,161.188694914,0.444111720763,0.00431890075875,116.229772442,ELK
4615.79389313,207.762748092,0.0554961832061,0.0,192.770839695,341.0,0.0,0.0,-0.0,0.0,21808.0,1587.67,0.62,-0.0,359.63,3811.0,127.5,0.02,0.0,179.62,2645.80704197,290.399906858,0.0920469256618,0.0,118.717763929,ELK
4993.81818182,203.40785124,0.0884297520661,-0.000247933884298,189.912479339,156.0,0.0,0.0,-0.03,0.0,20343.0,1129.49,5.19,0.0,359.63,4073.0,129.25,0.03,0.0,179.62,2832.68956706,209.67437117,0.473312807532,0.00272727272727,119.090713627,ELK
92210.1111111,240.971111111,0.037037037037,0.0,186.718148148,2113.0,14.38,0.0,0.0,2.38,2354951.0,1983.38,0.13,0.0,359.62,4133.0,142.53,0.03,0.0,179.62,452227.003731,369.707451844,0.0291962609322,0.0,121.848104276,ELK
5560.93333333,347.909333333,0.09,0.0,195.344222222,-0.0,0.0,0.0,-0.0,0.0,17292.0,2235.06,1.27,-0.0,359.62,4640.0,212.29,0.04,0.0,187.57,3057.65755536,401.926663649,0.159824341778,0.0,119.536568548,ELK
2208.62790698,202.512403101,0.170465116279,-0.00046511627907,187.966046512,87.0,0.0,0.0,-0.06,0.0,12926.0,1230.45,5.64,0.0,359.62,1607.0,127.37,0.07,-0.0,179.62,2179.91666652,223.897964085,0.522897367537,0.00528270543795,115.68487783,ELK
4269.05172414,203.674195402,0.0780459770115,0.0,197.541724138,297.0,0.0,0.0,0.0,0.0,181353.0,4820.63,1.74,0.0,359.63,2025.5,127.395,0.045,-0.0,182.625,13897.9581976,429.715957039,0.154585697134,0.0,111.593056647,ELK
3859.01652893,223.588512397,0.167190082645,-0.000247933884298,184.1,306.0,0.0,0.0,-0.02,0.0,23022.0,1956.07,6.35,0.0,359.62,2329.0,129.16,0.04,0.0,173.16,3356.56613715,321.811028052,0.687162308751,0.00202600177581,117.375648376,ELK
3757.88819876,207.12826087,0.0878260869565,0.0,184.062173913,500.0,0.0,0.0,-0.0,0.0,25926.0,1256.94,1.21,-0.0,359.62,2211.0,157.45,0.05,-0.0,179.62,3763.51620163,188.956994524,0.127326821861,0.0,115.94890437,ELK
49448.4,251.553333333,0.0413333333333,0.0,203.832,1866.0,45.53,0.0,-0.0,18.01,631706.0,685.35,0.1,-0.0,355.74,4193.0,176.59,0.04,0.0,174.77,161338.894296,216.938550275,0.0309069263311,0.0,121.81979655,ELK
4275.4587156,212.795321101,0.113302752294,-0.000275229357798,187.297798165,69.0,14.39,0.0,-0.03,3.86,21423.0,2138.09,2.27,-0.0,359.62,2196.0,129.19,0.04,0.0,179.62,3681.03427125,299.828932423,0.292916544321,0.00287347885566,111.620261464,ELK
5712.46728972,310.209813084,0.098691588785,0.0,196.989626168,260.0,0.0,0.0,-0.0,0.0,36504.0,1530.94,0.99,-0.0,359.62,3692.0,215.78,0.05,-0.0,184.43,5323.39402183,289.441535146,0.154242421985,0.0,111.214600863,ELK
5556.24074074,227.126851852,0.0519444444444,0.0,184.626759259,1030.0,0.0,0.0,0.0,0.0,20019.0,1661.37,0.32,0.0,359.62,3925.5,154.5,0.03,0.0,186.78,3428.46026548,223.925023699,0.0565265355491,0.0,117.464130917,ELK
6047.06,330.593,0.0721,0.0,164.7817,977.0,28.78,0.0,0.0,2.25,26009.0,1365.11,0.35,0.0,359.62,3912.5,223.425,0.05,0.0,177.73,4204.53951843,297.938171409,0.0727427319428,0.0,114.346246952,ELK
8017.61842105,480.113684211,0.149868421053,0.0,161.392894737,748.0,0.0,0.0,-0.0,0.0,45471.0,4147.93,4.55,-0.0,359.62,4228.5,272.375,0.04,0.0,174.76,7284.82256744,699.566958503,0.533712765249,0.0,108.007747559,ELK
177204.642857,487.048571429,0.0464285714286,0.0,156.302857143,3837.0,42.48,0.0,0.0,2.51,2372143.0,2769.36,0.2,0.0,352.34,6040.5,321.37,0.03,0.0,172.74,631777.320259,702.015663893,0.0541518012851,0.0,109.701010333,ELK
346609.766667,749.267666667,0.0961666666667,0.0,178.340666667,1429.0,0.0,0.0,-0.0,0.0,20313071.0,4275.04,0.71,-0.0,359.63,4981.0,350.255,0.045,0.0,178.12,2621356.34232,1084.2415882,0.142366103215,0.0,122.20457334,ELK
5626.40740741,279.569259259,0.0575925925926,0.0,177.398888889,434.0,0.0,0.0,0.0,0.0,14632.0,943.26,0.26,0.0,359.63,4334.0,178.89,0.04,0.0,179.625,2999.04699655,246.922094725,0.0573613236731,0.0,118.367131635,ELK
6264.5257732,452.912474227,0.121134020619,0.0,174.849587629,1178.0,0.0,0.0,-0.0,0.0,32335.0,3052.4,2.48,-0.0,359.62,4333.0,226.14,0.03,-0.0,174.77,4911.96433698,666.834382615,0.299812011547,0.0,121.297320894,ELK
6858.96590909,399.970681818,0.08125,0.0,177.315,834.0,0.0,0.0,-0.0,0.0,36371.0,3752.81,0.7,-0.0,359.63,4927.0,275.92,0.04,0.0,174.77,5948.71825362,522.543933431,0.117177657633,0.0,112.550712003,ELK
7847.46753247,369.678051948,0.0996103896104,0.0,177.138051948,508.0,14.38,0.0,0.0,0.57,22543.0,2397.4,3.2,0.0,359.62,5491.0,212.31,0.03,0.0,180.17,4690.54524545,428.777395988,0.366352726059,0.0,117.338691066,ELK
9950.26229508,386.341311475,0.0577049180328,0.0,198.399180328,1882.0,0.0,0.0,0.0,0.0,36683.0,2040.56,0.56,0.0,359.62,5263.0,309.63,0.04,-0.0,183.47,8507.82202427,358.337194746,0.0765374296804,0.0,116.591562992,ELK
14305.1136364,468.039090909,0.0502272727273,0.0,193.746590909,765.0,0.0,0.0,0.0,0.0,66722.0,2163.78,0.28,0.0,359.62,9767.0,257.305,0.03,0.0,182.55,14065.4646848,521.183802265,0.0632635181386,0.0,109.988558072,ELK
12307.7959184,608.003265306,0.0691836734694,0.0,164.150204082,1313.0,0.0,0.0,0.0,0.0,41393.0,3062.91,0.63,0.0,359.62,9776.0,318.2,0.04,0.0,176.85,9338.70495568,741.506796261,0.103296432955,0.0,116.382299887,ELK
12289.7916667,416.767708333,0.0604166666667,0.0,193.756875,567.0,0.0,0.0,-0.0,0.0,71054.0,1803.13,0.37,-0.0,359.62,5599.5,268.175,0.03,0.0,185.225,15078.5604383,455.459180632,0.079116352059,0.0,124.893986843,ELK
35876.625,412.82725,0.04175,0.0,198.37025,2481.0,14.37,0.0,0.0,15.57,1030036.0,3232.32,0.26,0.0,359.63,5830.5,225.225,0.02,0.0,174.785,161970.366577,654.900888904,0.0522757726892,0.0,101.706692276,ELK
18378.5714286,748.930952381,0.097619047619,0.0,176.925238095,2628.0,28.76,0.0,-0.0,2.63,64697.0,2908.27,0.99,-0.0,349.22,7161.0,598.98,0.03,-0.0,168.59,16186.1159163,787.841358275,0.213843511987,0.0,108.08834991,ELK
22702.5357143,619.062857143,0.0510714285714,0.0,169.333214286,1338.0,81.64,0.0,-0.0,3.47,131258.0,2772.41,0.3,-0.0,357.6,7124.5,328.915,0.03,0.0,176.82,29258.913532,718.720302198,0.0734009428597,0.0,119.580985267,ELK
27116.5,494.033846154,0.0476923076923,0.0,192.294615385,6721.0,28.76,0.0,0.0,7.08,365448.0,2543.5,0.17,0.0,359.62,7983.0,408.045,0.025,-0.0,197.935,69774.8625012,523.165875455,0.0481919239963,0.0,113.396621192,ELK
253783.0,1731.62,0.015,0.0,211.295,65880.0,1490.67,0.0,-0.0,204.72,441686.0,1972.57,0.03,-0.0,217.87,253783.0,1731.62,0.015,-0.0,211.295,265734.971011,340.754757854,0.0212132034356,0.0,9.2984541726,ELK
61287.6923077,806.709230769,0.0307692307692,0.0,165.592307692,6780.0,176.96,0.0,-0.0,8.1,350253.0,3466.87,0.09,-0.0,351.31,23723.0,298.18,0.02,-0.0,182.84,94934.9219873,1039.72663235,0.0322649289636,0.0,116.454845123,ELK
49602.4545455,1461.76272727,0.295454545455,0.0,99.8181818182,1589.0,52.51,0.0,0.0,2.59,351153.0,4207.49,2.33,0.0,212.8,15606.0,643.67,0.02,0.0,109.94,102156.566103,1547.78604535,0.688089581906,0.0,89.9289868528,ELK
26272.0769231,700.689230769,0.0334615384615,0.0,194.166538462,7342.0,62.07,0.0,-0.0,2.38,106898.0,2460.16,0.12,-0.0,353.16,17214.0,494.035,0.02,-0.0,190.71,24846.4811769,617.059526159,0.0304555161102,0.0,107.457337653,ELK
65430.125,557.93,0.05625,0.0,138.06625,879.0,50.06,0.0,-0.0,3.9,340712.0,1285.47,0.35,-0.0,324.59,24500.5,457.0,0.015,0.0,133.285,113856.319711,482.099546804,0.119873445171,0.0,114.035282252,ELK
10890.3333333,227.506666667,0.0133333333333,0.0,187.6,-0.0,0.0,0.0,-0.0,0.0,16775.0,609.3,0.04,-0.0,331.5,15896.0,73.22,0.0,-0.0,231.3,9441.54014625,332.663349549,0.0230940107676,0.0,170.015675748,ELK
1696.14880952,207.107202381,0.299464285714,-0.000833333333333,191.736190476,70.0,0.0,0.0,-0.07,0.0,6041.0,2659.39,13.08,0.01,359.63,1612.5,85.02,0.045,0.0,179.63,731.143462088,420.278083645,1.16919249422,0.00651269296533,125.563032547,ELK
3073.16182573,210.196390041,0.202946058091,-0.000871369294606,189.822116183,72.0,0.0,0.0,-0.25,0.0,174533.0,2340.19,18.9,0.05,359.63,1913.0,127.58,0.05,0.0,179.62,11268.5147854,314.871879743,1.24154575748,0.016497097276,119.296783985,ELK
